	new word	new_genre	old word	old_genre
828	статьи	A9	страницы	A7
829	вкладку	A9	нажмите	A7
830	Поиски	A9	Поиск	A7
831	аргументации	A9	обсуждения	A7
832	Пользователям	A9	Просмотр	A7
833	лучших	A9	популярных	A7
834	Английские	A8	Японские	A1
835	семинары	A8	уроки	A1
836	китайском	A8	китайской	A1
837	доллары	A8	валюты	A1
838	мониторинга	A8	глобальной	A1
839	Математическая	A8	Теоретическая	A1
840	млрд	A8	совокупный	A1
841	указанном	A16	В	A14
842	Цзиньпина	A16	Лю	A14
843	оптимальных	A16	оптимизация	A14
844	особенностей	A16	характеристик	A14
845	Журналист	A16	Автор	A14
846	политиздат	A16	М	A14
847	то	A16	А	A14
848	Пекин	A16	Лю	A14
849	статей	A16	статьи	A14
850	УНИВЕРСАЛЬНЫХ	A16	УДК	A14
851	предлагаемая	A16	предложена	A14
852	массой	A7	кг	A12
853	Старуха	A7	Кошка	A12
854	типа	A7	тип	A12
855	применяемые	A7	применяется	A12
856	мелких	A7	малых	A12
857	судебных	A7	судах	A12
858	Усилиям	A7	Благодаря	A12
859	крепления	A7	конструкции	A12
860	Кота	A7	Кошка	A12
861	удобства	A7	удобен	A12
862	грузов	A7	транспортировке	A12
863	сухом	A7	хранении	A12
864	Который	A7	Этот	A12
865	руке	A7	держит	A12
866	участках	A7	грунтах	A12
867	используемая	A7	использоваться	A12
868	поисков	A7	поиска	A12
869	подъем	A7	подъема	A12
870	остальных	A7	других	A12
871	предмет	A7	предметов	A12
872	путем	A7	методом	A12
873	Изготавливаться	A7	Изготовлен	A12
874	Граммов	A7	Вес	A12
875	фунтов	A7	кг	A12
876	метра	A7	длина	A12
877	орудия	A7	мм	A12
878	Выдать	A16	Взять	A8
879	длину	A16	высоту	A8
880	хранения	A16	размещения	A8
881	Активов	A16	Роснефти	A8
882	длину	A16	высоту	A8
883	упростить	A16	облегчить	A8
884	дивидендов	A16	акций	A8
885	рассказываю	A16	рассказали	A8
886	специалисты	A16	эксперты	A8
887	Нефтепродуктов	A16	Роснефть	A8
888	была	A16	стала	A8
889	просвещения	A16	народного	A8
890	Нижнекамскнефтехим	A16	Роснефть	A8
891	руб	A16	млрд	A8
892	Видим	A9	Мы	A1
893	Федерации	A9	России	A1
894	настоящем	A9	будущее	A1
895	мы	A9	наших	A1
896	Видим	A9	Мы	A1
897	знаем	A9	хотим	A1
898	нормативные	A9	законы	A1
899	мы	A9	нашей	A1
900	континента	A9	страны	A1
901	обеспечивающие	A9	обеспечивали	A1
902	равное	A9	равные	A1
903	необходимости	A9	возможности	A1
904	Федерации	A9	России	A1
905	Какому	A9	Этому	A1
906	препятствует	A9	мешает	A1
907	функция	A9	система	A1
908	исполнительной	A9	власти	A1
909	мире	A9	стране	A1
910	вследствие	A9	результате	A1
911	инициатив	A9	реформ	A1
912	частности	A9	также	A1
913	Лужкова	A9	Путина	A1
914	общественных	A9	творческих	A1
915	организаций	A9	инициатив	A1
916	ограничениями	A9	ограничено	A1
917	сайтах	A9	ресурсах	A1
918	совершенствовании	A9	развитии	A1
919	экономической	A9	экономики	A1
920	культурными	A9	богатыми	A1
921	настоящими	A9	бедными	A1
922	направлением	A9	центром	A1
923	городами	A9	регионами	A1
924	получивший	A9	приобрел	A1
925	преступления	A9	полиция	A1
926	открытия	A9	открыто	A1
927	руками	A9	руках	A1
928	Российской	A9	России	A1
929	могло	A9	стало	A1
930	основным	A9	главным	A1
931	правилом	A9	смыслом	A1
932	провозглашения	A9	власти	A1
933	вследствие	A9	результате	A1
934	произошло	A9	происходит	A1
935	образовательных	A9	институтов	A1
936	каким	A9	этим	A1
937	теоретическая	A9	системная	A1
938	политика	A9	коррупция	A1
939	странах	A9	стране	A1
940	Парламент	A9	Выборы	A1
941	превратился	A9	превратились	A1
942	принципах	A9	принципы	A1
943	нравственной	A9	совести	A1
944	Слове	A7	Артикул	A12
945	представляя	A7	представляет	A12
946	классификации	A7	класс	A12
947	применяемых	A7	эффективных	A12
948	коммунальных	A7	бытовых	A12
949	арпеджио	A7	инструментов	A12
950	характеризуется	A7	отличается	A12
951	емкостью	A7	производительностью	A12
952	существенным	A7	качественным	A12
953	Привело	A7	Благодаря	A12
954	желательным	A7	длительным	A12
955	Надежную	A7	Высокую	A12
956	достоверность	A7	точность	A12
957	учебная	A7	специальная	A12
958	Существенным	A7	Большим	A12
959	копейки	A7	достоинством	A12
960	концепции	A7	модели	A12
961	важным	A7	является	A12
962	уникального	A7	специального	A12
963	необходимо	A7	позволяет	A12
964	экономический	A7	промышленный	A12
965	Надежде	A7	На	A12
966	наилучшей	A7	оптимальной	A12
967	Существующая	A7	Данная	A12
968	модификация	A7	модель	A12
969	слабым	A7	мощным	A12
970	Частоте	A7	Вт	A12
971	сантиметров	A7	диаметром	A12
972	миллиметра	A7	мм	A12
973	обеспечивающих	A7	обеспечивает	A12
974	экологичность	A7	комфорт	A12
975	Бизнесмен	A12	Мэр	A8
976	ассигнования	A12	финансирование	A8
977	шестого	A12	третьего	A8
978	сезоне	A12	следующем	A8
