	new word	new_genre	old word	old_genre
926	workable	A1	doable	A7
927	deletes	A1	delete	A7
928	verifying	A1	checked	A7
929	ought	A1	should	A7
930	bedrooms	A1	rooms	A7
931	That	A1	This	A7
932	enhance	A1	increase	A7
933	computer	A1	machines	A7
934	styling	A12	design	A11
935	colloquially	A12	called	A11
936	challenged	A12	challenge	A11
937	harder	A12	hard	A11
938	why	A12	so	A11
939	concepts	A12	idea	A11
940	formed	A12	incorporated	A11
941	Both	A12	And	A11
942	Both	A12	And	A11
943	sharing	A12	share	A11
944	exploring	A12	explore	A1
945	Gospels	A12	Bible	A1
946	Ourselves	A12	We	A1
947	Divine	A12	God	A1
948	Accordance	A1	According	A16
949	COUNTY	A1	CDP	A16
950	have	A1	has	A16
951	forested	A1	area	A16
952	Variously	A1	As	A16
953	MEDIAN	A1	CDP	A16
954	Of	A1	The	A16
955	demography	A1	population	A16
956	dense	A1	density	A16
957	frontages	A1	square	A16
958	miles	A1	mile	A16
959	dense	A1	density	A16
960	approx	A1	sq	A16
961	discriminatory	A1	racial	A16
962	Aboriginal	A1	Native	A16
963	Islands	A1	Islander	A16
964	racing	A1	races	A16
965	both	A1	two	A16
966	racing	A1	races	A16
967	urbanization	A1	population	A16
968	families	A1	households	A16
969	has	A1	had	A16
970	years	A1	age	A16
971	reside	A1	living	A16
972	marriages	A1	couples	A16
973	got	A1	had	A16
974	women	A1	female	A16
975	today	A1	present	A16
976	all	A1	every	A16
977	Myasthenia	A12	Deafness	A7
978	Heard	A12	Hearing	A7
979	hiv	A12	aids	A7
980	Why	A12	How	A7
981	got	A12	get	A7
982	know	A12	get	A7
983	listening	A12	hearing	A7
984	relief	A12	aid	A7
985	problems	A12	difficulty	A7
986	hiv	A12	aids	A7
987	orthopaedic	A12	audiology	A7
988	listening	A12	hearing	A7
989	help	A12	aid	A7
990	regional	A12	local	A7
991	sonorities	A12	arrangements	A7
992	asymptomatic	A12	symptoms	A7
993	be	A12	have	A7
994	Know	A12	Do	A7
995	mentioned	A12	mention	A7
996	symptom	A12	symptoms	A7
997	instance	A12	example	A7
998	sounds	A12	noises	A7
999	hardships	A12	difficulties	A7
1000	counterbalance	A12	balance	A7
1001	Audiologist	A12	Audiology	A7
1002	department	A12	departments	A7
1003	awaiting	A12	waiting	A7
1004	Even	A12	If	A7
1005	interchangeably	A12	refers	A7
1006	pediatric	A12	audiologist	A7
1007	want	A12	will	A7
1008	awaiting	A12	waiting	A7
1009	maintainable	A12	list	A7
1010	appointing	A12	appointment	A7
1011	hiv	A12	aids	A7
1012	wish	A12	want	A7
1013	relief	A12	aid	A7
1014	heard	A12	hearing	A7
1015	booklist	A1	review	A8
1016	want	A1	will	A8
1017	forested	A1	land	A8
1018	announcing	A1	announced	A8
1019	pledging	A1	promised	A8
1020	saying	A1	said	A8
1021	sold	A1	selling	A8
1022	explained	A1	said	A8
1023	near	A1	close	A8
1024	cafeterias	A1	facilities	A8
1025	know	A1	do	A7
1026	getting	A1	get	A7
1027	PAPHOS	A1	ATHENS	A7
1028	user	A1	username	A7
1029	another	A1	A	A7
1030	SYRIZA	A1	ATHENS	A7
1031	usernames	A1	username	A7
1032	requirements	A1	required	A7
1033	datasets	A1	databases	A7
1034	Already	A1	Once	A7
1035	be	A1	have	A7
1036	have	A1	be	A7
1037	accessible	A1	access	A7
1038	digital	A1	electronic	A7
1039	infrastructures	A1	resources	A7
1040	computing	A1	computer	A7
1041	university	A1	campus	A7
1042	Users	A1	Usernames	A7
1043	cryptographic	A1	passwords	A7
1044	promulgated	A1	issued	A7
1045	personnel	A1	staff	A7
1046	pupils	A1	students	A7
1047	Saint	A1	St	A7
1048	Universitys	A1	College	A7
1049	era	A1	period	A7
1050	jobs	A1	employment	A7
1051	research	A1	study	A7
1052	statically	A1	automatically	A7
1053	GREEKS	A1	ATHENS	A7
1054	misusers	A1	usernames	A7
1055	Those	A1	These	A7
1056	colleges	A1	college	A7
1057	week	A1	days	A7
1058	completed	A1	completion	A7
1059	Postgraduates	A1	College	A7
1060	registrar	A1	registration	A7
1061	Kindly	A1	Please	A7
1062	checked	A1	check	A7
1063	Even	A1	If	A7
1064	inform	A1	contact	A7
1065	websites	A1	site	A7
1066	used	A1	using	A7
1067	emails	A1	email	A7
1068	addressed	A1	addresses	A7
1069	Even	A1	If	A7
1070	fellow	A1	member	A7
1071	officer	A1	staff	A7
1072	necessitated	A1	requiring	A7
1073	GREECE	A1	ATHENS	A7
1074	login	A1	username	A7
1075	contacted	A1	contact	A7
1076	Mike	A1	Michael	A7
1077	Problem	A1	Problems	A7
1078	login	A1	username	A7
1079	So	A1	If	A7
1080	Texts	A12	Literature	A14
1081	correlational	A12	analysis	A14
1082	specialized	A1	specialists	A12
1083	col	A1	colonel	A4
1084	col	A1	colonel	A4
1085	threat	A1	danger	A4
1086	Health	A12	Care	A7
1087	Regarding	A12	About	A7
1088	Babywear	A12	Footwear	A7
1089	Of	A12	The	A7
1090	footwear	A12	shoe	A7
1091	customarily	A12	usually	A7
1092	numerous	A12	several	A7
1093	Even	A12	However	A7
1094	encounter	A12	encounters	A7
1095	losing	A12	loses	A7
1096	have	A12	has	A7
1097	effects	A12	impact	A7
1098	laces	A12	shoe	A7
1099	pigmented	A12	skin	A7
1100	setting	A12	set	A7
1101	It	A12	The	A7
1102	every	A12	each	A7
1103	make	A12	give	A7
1104	Although	A12	However	A7
1105	dry	A12	drying	A7
1106	Hence	A12	Thus	A7
1107	mitigated	A12	minimise	A7
1108	sulphides	A12	alkaline	A7
1109	valued	A12	worth	A7
1110	emphasised	A12	emphasising	A7
1111	acid	A12	acids	A7
1112	destruction	A12	damage	A7
1113	depart	A12	leave	A7
1114	removed	A12	remove	A7
1115	Afterward	A12	Thereafter	A7
1116	diminish	A12	weaken	A7
1117	thicknesses	A12	layers	A7
1118	laces	A12	shoe	A7
1119	nourishing	A12	nourish	A7
1120	LICENCES	A1	LICENSE	A9
1121	In	A16	The	A12
1122	diodes	A16	ferrite	A12
1123	tailored	A16	customized	A12
1124	tenacity	A16	strength	A12
1125	contents	A16	material	A12
1126	prototype	A16	design	A12
1127	In	A7	The	A9
1128	includes	A7	contained	A9
1129	intending	A7	intended	A9
1130	misrepresent	A7	disclaim	A9
1131	EVERYTHING	A7	ALL	A9
1132	insurances	A7	liability	A9
1133	respecting	A7	respect	A9
1134	unavailability	A7	reliance	A9
1135	infestation	A12	pest	A16
1136	reopening	A11	opened	A4
1137	taking	A11	takes	A4
1138	telling	A11	says	A4
1139	really	A11	pretty	A4
1140	Nonetheless	A11	But	A4
1141	commented	A11	noticed	A4
1142	say	A11	says	A4
1143	Impressive	A11	Splendid	A4
1144	insure	A11	safe	A4
1145	Does	A11	Did	A4
1146	tells	A11	tell	A4
1147	gone	A11	going	A4
1148	say	A11	says	A4
1149	children	A11	child	A4
1150	Cherish	A11	Dear	A4
1151	need	A16	should	A1
1152	helpful	A16	good	A1
1153	taught	A16	teaching	A1
1154	infants	A16	children	A1
1155	explained	A16	said	A1
1156	USA	A16	US	A1
1157	retire	A16	retirement	A1
1158	developing	A16	development	A1
1159	winners	A12	winning	A8
1160	previous	A12	last	A8
1161	postgraduates	A12	faculties	A8
1162	want	A12	will	A8
1163	celebration	A12	celebrate	A8
1164	celebration	A12	anniversary	A8
1165	Yale	A12	University	A8
1166	Deterrence	A12	Terrorism	A8
1167	We	A1	Our	A12
1168	organise	A1	organisation	A12
1169	career	A1	careers	A12
1170	demonstrable	A1	demonstrate	A12
1171	reflect	A1	reflects	A12
1172	counsel	A1	lawyers	A12
1173	staffing	A1	staff	A12
1174	recruited	A1	recruits	A12
1175	Variously	A1	As	A12
1176	employers	A1	employer	A12
1177	Scotland	A16	Strathclyde	A8
1178	Policing	A16	Police	A8
1179	Grampian	A16	Strathclyde	A8
1180	consented	A16	agreed	A8
1181	believed	A1	thought	A11
1182	says	A1	tell	A11
1183	less	A1	little	A11
1184	written	A1	write	A11
1185	topic	A1	topics	A11
1186	similar	A1	like	A11
1187	humankind	A1	human	A11
1188	presume	A1	see	A11
1189	lifelong	A1	life	A11
1190	empirical	A1	experiments	A11
1191	If	A1	So	A11
1192	collaborating	A1	work	A11
1193	marriage	A1	couple	A11
1194	year	A1	years	A11
1195	earlier	A1	ago	A11
1196	articles	A1	article	A11
1197	hire	A1	hired	A11
1198	Why	A1	So	A11
1199	married	A1	wife	A11
1200	reading	A1	read	A11
1201	slumber	A1	bedtime	A11
1202	That	A1	It	A11
1203	weeks	A1	month	A11
1204	reading	A1	read	A11
1205	splendid	A1	wonderful	A11
1206	knowledge	A1	experience	A11
1207	Most	A1	More	A11
1208	begun	A1	started	A11
1209	might	A1	maybe	A11
1210	holdem	A1	poker	A11
1211	pga	A1	golf	A11
1212	exception	A1	exceptions	A11
1213	Both	A1	And	A11
1214	aforementioned	A1	previous	A11
1215	cruel	A8	cruelty	A1
1216	Universities	A17	University	A8
1217	want	A17	will	A8
1218	presume	A17	see	A8
1219	dusk	A17	night	A8
1220	pacquiao	A17	bout	A8
1221	Clarendon	A17	Oxford	A8
1222	going	A17	went	A8
1223	repossess	A22	repossession	A7
1224	Isil	A8	Iraq	A1
1225	colloquially	A8	called	A1
1226	Mosul	A8	Iraq	A1
1227	Safety	A8	Security	A1
1228	It	A8	The	A1
1229	Nonproliferation	A8	Security	A1
1230	State	A8	States	A1
1231	Usa	A8	America	A1
1232	reports	A8	report	A1
1233	multilateral	A8	multinational	A1
1234	authorisation	A8	authorized	A1
1235	Safety	A8	Security	A1
1236	stakeholder	A8	multinational	A1
1237	forces	A8	force	A1
1238	Micronesia	A8	States	A1
1239	remained	A8	remains	A1
1240	guarantee	A8	secure	A1
1241	Isil	A8	Iraq	A1
1242	stakeholder	A8	multinational	A1
1243	Mosul	A8	Iraqi	A1
1244	interoperability	A8	security	A1
1245	Mosul	A8	Iraqi	A1
1246	disrupt	A8	destabilize	A1
1247	want	A7	will	A9
1248	triennial	A7	held	A9
1249	accountable	A7	responsible	A9
1250	sourcing	A7	content	A9
1251	action	A7	actions	A9
1252	took	A7	taken	A9
1253	unavailability	A7	reliance	A9
1254	foregoing	A7	thereon	A9
1255	searchable	A7	accessible	A9
1256	page	A7	pages	A9
1257	specific	A7	particular	A9
1258	want	A7	will	A9
1259	stemming	A7	arising	A9
1260	It	A9	The	A1
1261	Prerelease	A9	Universal	A1
1262	Beings	A9	Human	A1
1263	Onto	A9	On	A1
1264	August	A9	December	A1
1265	Nation	A9	Nations	A1
1266	codified	A9	adopted	A1
1267	proclamation	A9	proclaimed	A1
1268	Declarations	A9	Declaration	A1
1269	Personhood	A9	Human	A1
1270	Copyrights	A9	Rights	A1
1271	all	A9	full	A1
1272	page	A9	pages	A1
1273	After	A9	Following	A1
1274	historical	A9	historic	A1
1275	Assemblies	A9	Assembly	A1
1276	advertise	A9	publicize	A1
1277	textual	A9	text	A1
1278	consequent	A9	cause	A1
1279	either	A9	be	A1
1280	disseminating	A9	disseminated	A1
1281	display	A9	displayed	A1
1282	school	A9	schools	A1
1283	learning	A9	educational	A1
1284	institutional	A9	institutions	A1
1285	distinguished	A9	distinction	A1
1286	regions	A9	territories	A1
1287	RATIFICATIONS	A9	PREAMBLE	A1
1288	acknowledgements	A9	recognition	A1
1289	additionality	A9	inherent	A1
1290	inviolability	A9	dignity	A1
1291	proportionately	A9	equal	A1
1292	inviolability	A9	inalienable	A1
1293	infringe	A9	rights	A1
1294	member	A9	members	A1
1295	beings	A9	human	A1
1296	relatives	A9	family	A1
1297	emancipating	A9	freedom	A1
1298	judge	A9	justice	A1
1299	international	A9	world	A1
1300	contemptuous	A9	contempt	A1
1301	beings	A9	human	A1
1302	infringe	A9	rights	A1
1303	be	A9	have	A1
1304	act	A9	acts	A1
1305	be	A9	have	A1
1306	beings	A9	mankind	A1
1307	international	A9	world	A1
1308	beings	A9	human	A1
1309	inviolability	A9	freedom	A1
1310	utterances	A9	speech	A1
1311	beliefs	A9	belief	A1
1312	inviolability	A9	freedom	A1
1313	fears	A9	fear	A1
1314	wish	A9	want	A1
1315	proclamation	A9	proclaimed	A1
1316	persons	A9	people	A1
1317	necessary	A9	essential	A1
1318	gentleman	A9	man	A1
1319	either	A9	be	A1
1320	obliged	A9	compelled	A1
1321	be	A9	have	A1
1322	acquiescence	A9	recourse	A1
1323	earlier	A9	last	A1
1324	encourage	A9	promote	A1
1325	Commanded	A16	Commissioned	A1
1326	answers	A16	responses	A1
1327	August	A16	February	A1
1328	radioactive	A16	nuclear	A1
1329	giant	A16	gigantic	A1
1330	civic	A16	public	A1
1331	prepayment	A16	subsidy	A1
1332	We	A16	Let	A1
1333	energy	A16	renewables	A1
1334	has	A16	have	A1
1335	Radioactive	A16	Nuclear	A1
1336	hydropower	A16	renewables	A1
1337	Natso	A17	National	A16
1338	Maskell	A17	Fowler	A16
1339	congenital	A17	defect	A1
1340	internationalism	A17	materialism	A1
1341	Goethe	A17	Feuerbach	A1
1342	sensual	A17	sensuousness	A1
1343	meditative	A17	contemplation	A1
1344	dreamy	A17	sensuous	A1
1345	humans	A17	human	A1
1346	Therefore	A17	Hence	A1
1347	rationalism	A17	materialism	A1
1348	geometrical	A17	abstractly	A1
1349	idealistic	A17	idealism	A1
1350	curriculum	A17	course	A1
1351	makes	A17	does	A1
1352	actual	A17	real	A1
1353	captivating	A17	sensuous	A1
1354	Goethe	A17	Feuerbach	A1
1355	intends	A17	wants	A1
1356	sensual	A17	sensuous	A1
1357	certainly	A17	really	A1
1358	knew	A17	thought	A1
1359	devise	A17	conceive	A1
1360	beings	A17	human	A1
1361	correlates	A17	activity	A1
1362	intent	A17	objective	A1
1363	concomitant	A17	activity	A1
1364	Faiths	A17	Christianity	A1
1365	disregards	A17	regards	A1
1366	quite	A17	genuinely	A1
1367	significant	A17	significance	A1
1368	revolution	A17	revolutionary	A1
1369	Bibliographies	A22	Essays	A12
1370	Discontinuance	A22	Service	A12
1371	aid	A22	help	A12
1372	BRITAIN	A22	UK	A12
1373	Rapporteurs	A8	Nations	A1
1374	dealt	A8	addressed	A1
1375	advice	A8	instructions	A1
1376	July	A8	February	A1
1377	accusations	A8	fabrications	A1
1378	consisted	A8	contained	A1
1379	letters	A8	letter	A1
1380	August	A8	January	A1
1381	be	A8	have	A1
1382	honor	A8	honour	A1
1383	phone	A8	call	A1
1384	ensuing	A8	following	A1
1385	April	A8	February	A1
1386	battles	A8	war	A1
1387	think	A8	believe	A1
1388	Netanyahu	A8	Israel	A1
1389	Bekaa	A8	Lebanon	A1
1390	surely	A8	clearly	A1
1391	valleys	A8	valley	A1
1392	organisations	A8	organization	A1
1393	so	A8	because	A1
1394	tiny	A8	small	A1
1395	placing	A8	place	A1
1396	Higher	A7	High	A12
1397	Houses	A7	House	A12
1398	insignificant	A7	small	A12
1399	Stanthorpe	A7	Victorian	A12
1400	erected	A7	built	A12
1401	houses	A7	house	A12
1402	unspoilt	A7	picturesque	A12
1403	township	A7	village	A12
1404	proportionately	A7	smallest	A12
1405	Creek	A7	River	A12
1406	Valleys	A7	Valley	A12
1407	warmed	A7	warm	A12
1408	appreciate	A7	welcome	A12
1409	staying	A7	stay	A12
1410	fairly	A7	very	A12
1411	loosened	A7	relaxed	A12
1412	jovial	A7	friendly	A12
1413	stratospheric	A7	atmosphere	A12
1414	In	A7	The	A12
1415	spacious	A7	comfortable	A12
1416	colored	A7	colour	A12
1417	teas	A7	tea	A12
1418	starbucks	A7	coffee	A12
1419	bringing	A7	making	A12
1420	cafeterias	A7	facilities	A12
1421	another	A7	A	A12
1422	bequests	A7	generous	A12
1423	Fluency	A7	English	A12
1424	snacks	A7	breakfast	A12
1425	supplemented	A7	provided	A12
1426	Crowded	A7	Packed	A12
1427	sunday	A7	evening	A12
1428	nutritious	A7	meals	A12
1429	either	A7	be	A12
1430	arranging	A7	arranged	A12
1431	spacious	A7	comfortable	A12
1432	logging	A7	log	A12
1433	wildfire	A7	fire	A12
1434	represented	A17	represents	A12
1435	materialism	A17	philosophy	A12
1436	conceptualizing	A17	holistic	A12
1437	heal	A17	healing	A12
1438	addict	A17	addicts	A12
1439	Restorative	A17	Healing	A12
1440	Pillows	A17	Pillow	A12
1441	mattress	A17	pillow	A12
1442	replicates	A17	reproduce	A12
1443	Typical	A17	Traditional	A12
1444	cure	A17	healing	A12
1445	strategies	A17	practices	A12
1446	phonemes	A17	spoken	A12
1447	rites	A17	rituals	A12
1448	enable	A17	facilitate	A12
1449	commending	A17	rewarding	A12
1450	palliative	A17	therapy	A12
1451	conveyancing	A17	practice	A12
1452	emphasising	A17	stresses	A12
1453	Blankets	A17	Pillow	A12
1454	Colloquium	A12	Conference	A8
1455	wants	A12	will	A8
1456	entrepreneurial	A12	SMEs	A8
1457	Safeware	A12	Nike	A8
1458	November	A1	March	A16
1459	politicians	A1	politician	A16
1460	Prosecutorial	A1	Justice	A16
1461	anyone	A1	person	A16
1462	hold	A1	held	A16
1463	bureaus	A1	offices	A16
1464	Eisenhower	A1	Taft	A16
1465	elect	A1	elected	A16
1466	opted	A1	chosen	A16
1467	Harding	A1	Wilson	A16
1468	Democrat	A1	Republican	A16
1469	voter	A1	vote	A16
1470	restarting	A1	running	A16
1471	Of	A1	In	A16
1472	Judge	A1	Justice	A16
1473	been	A1	had	A16
1474	less	A1	little	A16
1475	Woodrow	A1	Taft	A16
1476	maintainable	A9	worthwhile	A1
1477	consideration	A9	considering	A1
1478	reason	A9	reasons	A1
1479	BREXIT	A9	EU	A1
1480	cautioned	A9	cautious	A1
1481	POWERTRAIN	A9	GM	A1
1482	either	A9	be	A1
1483	due	A9	because	A1
1484	ethics	A9	moral	A1
1485	personhood	A9	ethical	A1
1486	telomerase	A9	gene	A1
1487	ict	A9	technology	A1
1488	Whether	A9	If	A1
1489	admissibility	A9	case	A1
1490	GMS	A9	GM	A1
1491	meal	A9	food	A1
1492	practicable	A9	safe	A1
1493	meal	A9	eat	A1
1494	attesting	A9	evidence	A1
1495	recommend	A9	suggest	A1
1496	points	A9	point	A1
1497	In	A9	The	A1
1498	questions	A9	question	A1
1499	residents	A9	people	A1
1500	select	A9	choose	A1
1501	meal	A9	eat	A1
1502	relied	A9	based	A1
1503	ethics	A9	moral	A1
1504	personhood	A9	ethical	A1
1505	discussions	A9	debate	A1
1506	requesting	A9	request	A1
1507	labeling	A9	labelling	A1
1508	either	A9	be	A1
1509	walk	A16	walking	A12
1510	cities	A16	town	A12
1511	facility	A16	centre	A12
1512	cafeterias	A16	amenities	A12
1513	cities	A16	town	A12
1514	cities	A16	town	A12
1515	mile	A16	miles	A12
1516	Swindon	A16	Birmingham	A12
1517	transit	A16	transport	A12
1518	link	A16	links	A12
1519	cities	A16	towns	A12
1520	areas	A16	area	A12
1521	okay	A16	good	A12
1522	accessible	A16	access	A12
1523	road	A16	motorway	A12
1524	mechanism	A16	system	A12
1525	In	A16	The	A12
1526	Mansion	A16	Bungalow	A12
1527	Route	A16	Road	A12
1528	Registry	A16	Registered	A12
1529	Inpatient	A16	Care	A12
1530	homes	A16	home	A12
1531	cafeterias	A16	facilities	A12
1532	That	A16	It	A12
1533	largest	A16	large	A12
1534	sharing	A16	shared	A12
1535	only	A16	single	A12
1536	apartments	A16	bedrooms	A12
1537	points	A16	point	A12
1538	Variously	A16	As	A12
1539	necessitating	A16	accommodate	A12
1540	residents	A16	people	A12
1541	few	A16	some	A12
1542	mobile	A16	mobility	A12
1543	challenges	A16	difficulties	A12
1544	residents	A16	people	A12
1545	necessary	A16	need	A12
1546	used	A16	use	A12
1547	indoor	A16	indoors	A12
1548	lavatory	A16	shower	A12
1549	bedrooms	A16	room	A12
1550	largest	A16	large	A12
1551	toilet	A16	bathroom	A12
1552	lavatory	A16	toilet	A12
1553	rooms	A16	lounge	A12
1554	proportionately	A16	large	A12
1555	restaurants	A16	dining	A12
1556	bedroom	A16	room	A12
1557	configures	A16	utility	A12
1558	bedroom	A16	room	A12
1559	In	A16	The	A12
1560	residents	A16	people	A12
1561	lived	A16	live	A12
1562	Avenue	A16	Road	A12
1563	sufficient	A16	suitable	A12
1564	inhabitants	A16	people	A12
1565	numeracy	A16	learning	A12
1566	disorders	A16	disabilities	A12
1567	determinations	A16	basis	A12
1568	Today	A16	Currently	A12
1569	Route	A16	Road	A12
1570	apartment	A16	home	A12
1571	ages	A16	aged	A12
1572	earlier	A16	early	A12
1573	Avenue	A16	Road	A12
1574	Chief	A16	Head	A12
1575	Seniors	A16	Senior	A12
1576	another	A1	A	A11
1577	Diaries	A1	Diary	A11
1578	amusing	A1	enjoyable	A11
1579	Of	A8	The	A4
1580	city	A8	town	A4
1581	asses	A8	ass	A4
1582	has	A8	had	A4
1583	numerous	A8	many	A4
1584	longer	A8	long	A4
1585	started	A8	began	A4
1586	earlier	A8	last	A4
1587	failure	A8	fail	A4
1588	therefore	A8	so	A4
1589	every	A8	each	A4
1590	coming	A8	came	A4
1591	finding	A8	found	A4
1592	slightly	A8	less	A4
1593	adept	A8	capable	A4
1594	collaboration	A8	work	A4
1595	begin	A8	began	A4
1596	believe	A8	think	A4
1597	turn	A8	turning	A4
1598	out	A8	away	A4
1599	thinking	A8	thought	A4
1600	conceivably	A8	might	A4
1601	gotten	A8	get	A4
1602	commitment	A8	engagement	A4
1603	borough	A8	town	A4
1604	have	A8	had	A4
1605	vanished	A8	gone	A4
1606	less	A8	little	A4
1607	ways	A8	way	A4
1608	commonest	A8	found	A4
1609	terrier	A8	hound	A4
1610	lie	A8	lying	A4
1611	motorway	A8	road	A4
1612	has	A8	had	A4
1613	restarting	A8	run	A4
1614	longer	A8	long	A4
1615	ways	A8	way	A4
1616	Today	A8	Now	A4
1617	too	A8	so	A4
1618	arse	A8	ass	A4
1619	Ooooh	A8	Oh	A4
1620	beloved	A8	dear	A4
1621	puppies	A8	dog	A4
1622	older	A8	old	A4
1623	getting	A8	get	A4
1624	know	A8	do	A4
1625	okay	A8	good	A4
1626	why	A8	so	A4
1627	has	A8	have	A4
1628	has	A8	have	A4
1629	Pancreatitis	A16	Carcinoid	A14
1630	Inflammation	A16	Carcinoid	A14
1631	Cancer	A16	Lymphoma	A14
1632	pathologies	A16	diagnosis	A14
1633	coronary	A16	hypertension	A14
1634	intestinal	A16	mucosal	A14
1635	impairments	A16	impaired	A14
1636	endothelial	A16	cell	A14
1637	glial	A16	cells	A14
1638	mucosal	A16	eosinophils	A14
1639	Environments	A8	Environment	A1
1640	Ecowas	A8	Nations	A1
1641	ESPN	A12	TSN	A16
1642	In	A8	The	A9
1643	own	A8	sole	A9
1644	Notaries	A8	Registrar	A9
1645	founded	A8	established	A9
1646	Legislation	A8	Act	A9
1647	hereof	A8	shall	A9
1648	continued	A8	continue	A9
1649	naming	A8	name	A9
1650	Of	A8	The	A9
1651	Commissioners	A8	Commissioner	A9
1652	staff	A8	officers	A9
1653	either	A8	be	A9
1654	viewed	A8	regarded	A9
1655	laborers	A8	servants	A9
1656	legislation	A8	provisions	A9
1657	summarizing	A8	paragraph	A9
1658	Commissioners	A8	Commissioner	A9
1659	must	A8	shall	A9
1660	holding	A8	hold	A9
1661	word	A8	term	A9
1662	surpass	A8	exceeding	A9
1663	have	A8	be	A9
1664	ascertain	A8	determined	A9
1665	days	A8	time	A9
1666	It	A8	The	A9
1667	have	A8	be	A9
1668	She	A8	Her	A9
1669	asking	A8	request	A9
1670	have	A8	be	A9
1671	continuance	A8	pursuance	A9
1672	howsoever	A8	shall	A9
1673	reaches	A8	attains	A9
1674	Topic	A8	Subject	A9
1675	administrations	A12	government	A1
1676	guidelines	A12	policies	A1
1677	expertise	A12	experts	A1
1678	Faqs	A22	Guide	A7
1679	That	A22	This	A7
1680	contained	A22	contains	A7
1681	Glance	A22	Look	A7
1682	discourage	A22	avoid	A7
1683	reading	A22	read	A7
1684	after	A22	following	A7
1685	utilized	A22	using	A7
1686	reading	A22	read	A7
1687	nokia	A22	iPhone	A7
1688	employing	A22	using	A7
1689	Mozilla	A22	Safari	A7
1690	visitors	A22	visit	A7
